Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2015,1,1,8,30,-7,43,661,156,7,-16,66,74,0,78,55.46,80.15,0.866,800.0,0.482,307.1,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,9,30,-4,67,806,312,0,-14,67,806,0,312,53.07,72.3,0.866,800.0,0.518,314.5,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,10,30,-2,89,851,429,4,-12,181,167,0,248,56.21,66.46000000000001,0.866,800.0,0.541,344.5,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,11,30,-2,107,853,492,4,-11,140,574,0,399,58.84,63.21,0.866,800.0,0.552,6.6000000000000005,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,12,30,-2,117,829,494,4,-11,170,18,0,178,59.49,62.99,0.866,800.0,0.557,8.700000000000001,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,13,30,-3,112,788,435,7,-11,186,178,0,259,58.89,65.81,0.866,800.0,0.56,3.3000000000000003,3.1,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,14,30,-4,95,708,322,7,-11,129,42,0,143,63.370000000000005,71.31,0.866,800.0,0.562,354.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,15,30,-4,66,542,170,7,-11,33,0,0,33,69.55,78.91,0.866,800.0,0.5640000000000001,336.90000000000003,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,16,30,-6,18,127,22,7,-12,4,0,4,4,71.03,88.04,0.866,800.0,0.5650000000000001,317.20000000000005,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,17,30,-7,0,0,0,4,-13,0,0,0,0,71.93,98.24000000000001,0.866,800.0,0.5640000000000001,302.90000000000003,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,18,30,-7,0,0,0,1,-13,0,0,0,0,77.16,109.15,0.866,800.0,0.562,298.40000000000003,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,19,30,-7,0,0,0,4,-13,0,0,0,0,77.75,120.49000000000001,0.866,800.0,0.558,306.90000000000003,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,20,30,-8,0,0,0,4,-12,0,0,0,0,78.95,132.01,0.866,800.0,0.551,315.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,21,30,-8,0,0,0,1,-12,0,0,0,0,78.89,143.36,0.866,800.0,0.539,320.20000000000005,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,22,30,-9,0,0,0,4,-12,0,0,0,0,85.45,153.89000000000001,0.866,800.0,0.525,321.3,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,23,30,-9,0,0,0,4,-12,0,0,0,0,85.7,161.68,0.866,800.0,0.511,319.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,0,30,-9,0,0,0,1,-12,0,0,0,0,92.41,162.35,0.866,800.0,0.5,313.90000000000003,1.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,1,30,-10,0,0,0,0,-13,0,0,0,0,89.74,155.32,0.866,800.0,0.497,306.2,1.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,2,30,-11,0,0,0,0,-13,0,0,0,0,92.49,145.02,0.866,800.0,0.501,303.8,1.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,3,30,-11,0,0,0,0,-14,0,0,0,0,88.0,133.73,0.866,800.0,0.508,305.6,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,4,30,-11,0,0,0,0,-15,0,0,0,0,84.89,122.21000000000001,0.866,800.0,0.515,305.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,5,30,-11,0,0,0,1,-15,0,0,0,0,88.92,110.82000000000001,0.866,800.0,0.523,299.2,1.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,6,30,-11,0,0,0,1,-15,0,0,0,0,86.44,99.82000000000001,0.866,800.0,0.532,289.0,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,7,30,-9,0,0,0,1,-16,0,0,0,0,71.84,89.48,0.866,800.0,0.537,279.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,8,30,-5,41,683,158,0,-14,41,683,0,158,58.42,80.15,0.866,800.0,0.534,270.90000000000003,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,9,30,-1,57,856,318,4,-11,72,0,0,72,57.46,72.28,0.866,800.0,0.528,264.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,10,30,0,65,933,439,0,-8,65,933,0,439,54.67,66.41,0.866,800.0,0.522,266.3,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,11,30,1,68,967,505,0,-7,68,967,0,505,56.78,63.14,0.866,800.0,0.513,274.0,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,12,30,2,67,973,511,0,-6,67,973,0,511,59.43,62.89,0.866,800.0,0.502,286.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,13,30,2,62,953,454,0,-6,62,953,0,454,61.09,65.69,0.866,800.0,0.49,302.40000000000003,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,14,30,1,53,896,342,0,-6,53,896,0,342,61.96,71.18,0.866,800.0,0.47300000000000003,321.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,15,30,0,39,765,188,0,-5,39,765,0,188,78.53,78.77,0.866,800.0,0.453,342.20000000000005,0.5,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,16,30,-2,14,382,28,0,-8,14,382,0,28,75.41,87.9,0.866,800.0,0.431,355.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,17,30,-4,0,0,0,0,-10,0,0,0,0,74.35000000000001,98.10000000000001,0.866,800.0,0.41200000000000003,250.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,18,30,-6,0,0,0,0,-11,0,0,0,0,74.93,109.01,0.866,800.0,0.393,245.60000000000002,1.5,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,19,30,-7,0,0,0,0,-12,0,0,0,0,76.33,120.35000000000001,0.866,800.0,0.38,258.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,20,30,-7,0,0,0,0,-13,0,0,0,0,72.72,131.87,0.866,800.0,0.387,258.40000000000003,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,21,30,-7,0,0,0,1,-13,0,0,0,0,70.56,143.22,0.866,800.0,0.41200000000000003,252.10000000000002,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,22,30,-7,0,0,0,0,-13,0,0,0,0,74.72,153.75,0.866,800.0,0.435,253.3,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,23,30,-7,0,0,0,1,-13,0,0,0,0,68.76,161.55,0.866,800.0,0.446,264.40000000000003,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,0,30,-7,0,0,0,0,-13,0,0,0,0,69.88,162.29,0.866,800.0,0.454,276.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,1,30,-7,0,0,0,0,-13,0,0,0,0,70.61,155.32,0.866,800.0,0.464,284.5,2.1,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,2,30,-7,0,0,0,0,-13,0,0,0,0,70.92,145.05,0.866,800.0,0.47400000000000003,286.1,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,3,30,-6,0,0,0,1,-13,0,0,0,0,71.64,133.77,0.866,800.0,0.495,286.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,4,30,-6,0,0,0,0,-12,0,0,0,0,68.35000000000001,122.25,0.866,800.0,0.533,288.7,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,5,30,-6,0,0,0,0,-12,0,0,0,0,69.89,110.85000000000001,0.866,800.0,0.583,289.40000000000003,2.5,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,6,30,-5,0,0,0,1,-12,0,0,0,0,65.96000000000001,99.84,0.866,800.0,0.638,288.7,2.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,7,30,-3,0,0,0,4,-11,0,0,0,0,65.1,89.49,0.866,800.0,0.6950000000000001,288.2,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,8,30,-1,42,649,153,7,-9,63,212,0,99,67.89,80.15,0.866,800.0,0.743,298.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,9,30,0,66,792,308,4,-7,47,0,0,47,68.23,72.25,0.866,800.0,0.761,321.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,10,30,0,83,858,427,4,-6,50,0,0,50,72.87,66.36,0.866,800.0,0.741,3.9000000000000004,2.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,11,30,0,101,863,492,7,-5,203,76,0,238,76.08,63.06,0.866,800.0,0.6920000000000001,17.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,12,30,0,106,857,498,7,-5,75,0,0,75,76.66,62.78,0.866,800.0,0.631,21.700000000000003,4.3,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,13,30,-1,100,830,443,7,-6,185,66,4,213,79.77,65.57000000000001,0.866,800.0,0.5660000000000001,25.700000000000003,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,14,30,-3,96,718,329,4,-7,64,0,0,64,85.13,71.04,0.866,800.0,0.506,28.200000000000003,5.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,15,30,-5,72,523,175,7,-8,70,3,0,71,87.38,78.63,0.866,800.0,0.458,29.3,4.4,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,16,30,-7,20,140,25,4,-10,10,0,4,10,87.06,87.76,0.866,800.0,0.419,30.8,3.1,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,17,30,-8,0,0,0,4,-12,0,0,0,0,88.13,97.96000000000001,0.866,800.0,0.385,29.700000000000003,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,18,30,-9,0,0,0,4,-13,0,0,0,0,86.39,108.87,0.866,810.0,0.358,17.5,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,19,30,-10,0,0,0,4,-14,0,0,0,0,86.26,120.21000000000001,0.866,810.0,0.339,6.2,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,20,30,-11,0,0,0,4,-15,0,0,0,0,87.56,131.73,0.866,810.0,0.329,357.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,21,30,-12,0,0,0,4,-16,0,0,0,0,83.26,143.08,0.866,810.0,0.327,336.90000000000003,0.4,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,22,30,-12,0,0,0,1,-16,0,0,0,0,86.11,153.61,0.866,810.0,0.329,230.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,23,30,-13,0,0,0,1,-17,0,0,0,0,81.3,161.42000000000002,0.866,810.0,0.336,208.60000000000002,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,0,30,-13,0,0,0,0,-17,0,0,0,0,78.03,162.23,0.866,810.0,0.34900000000000003,217.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,1,30,-12,0,0,0,1,-17,0,0,0,0,71.86,155.32,0.866,810.0,0.366,228.4,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,2,30,-12,0,0,0,1,-17,0,0,0,0,73.01,145.07,0.866,810.0,0.381,234.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,3,30,-11,0,0,0,7,-17,0,0,0,0,73.65,133.8,0.866,810.0,0.395,236.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,4,30,-11,0,0,0,4,-17,0,0,0,0,73.69,122.28,0.866,810.0,0.41500000000000004,237.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,5,30,-11,0,0,0,1,-17,0,0,0,0,67.99,110.88,0.866,810.0,0.44,240.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,6,30,-10,0,0,0,1,-17,0,0,0,0,69.08,99.86,0.866,810.0,0.462,239.3,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,7,30,-8,0,0,0,6,-17,0,0,0,0,60.21,89.5,0.866,810.0,0.485,228.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,8,30,-5,38,705,159,7,-15,56,338,0,114,56.24,80.13,0.866,810.0,0.514,227.10000000000002,2.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,9,30,-2,54,861,317,6,-12,123,266,0,204,55.17,72.21000000000001,0.866,810.0,0.543,223.8,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,10,30,0,63,931,438,6,-10,182,129,0,234,54.77,66.29,0.866,810.0,0.5700000000000001,252.60000000000002,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,11,30,0,68,959,504,6,-9,202,286,0,332,53.44,62.97,0.866,810.0,0.601,288.1,3.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,12,30,1,69,958,509,4,-7,212,216,0,311,55.27,62.67,0.866,810.0,0.632,303.40000000000003,3.5,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,13,30,1,65,932,453,4,-7,166,31,0,180,58.18,65.44,0.866,810.0,0.654,309.3,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,14,30,0,57,868,341,1,-6,57,868,0,341,64.37,70.9,0.866,810.0,0.666,311.20000000000005,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,15,30,0,43,730,188,7,-6,49,0,0,49,70.97,78.48,0.866,810.0,0.665,299.6,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,16,30,-1,16,347,30,6,-8,8,0,4,8,66.75,87.61,0.866,810.0,0.656,290.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,17,30,-2,0,0,0,7,-9,0,0,1,0,65.66,97.81,0.866,810.0,0.65,282.90000000000003,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,18,30,-2,0,0,0,6,-9,0,0,0,0,68.47,108.72,0.866,810.0,0.647,281.40000000000003,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,19,30,-3,0,0,0,7,-10,0,0,0,0,66.82000000000001,120.07000000000001,0.866,810.0,0.628,281.90000000000003,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,20,30,-3,0,0,0,6,-10,0,0,0,0,70.60000000000001,131.58,0.866,810.0,0.585,263.7,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,21,30,-4,0,0,0,7,-10,0,0,0,0,69.10000000000001,142.93,0.866,810.0,0.533,235.9,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,22,30,-5,0,0,0,7,-10,0,0,0,0,73.39,153.46,0.866,810.0,0.495,226.70000000000002,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,4,23,30,-5,0,0,0,6,-10,0,0,0,0,73.64,161.28,0.866,810.0,0.484,233.60000000000002,2.1,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,0,30,-5,0,0,0,7,-10,0,0,0,0,73.49,162.15,0.866,810.0,0.487,241.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,1,30,-5,0,0,0,6,-10,0,0,0,0,73.41,155.3,0.866,810.0,0.489,245.20000000000002,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,2,30,-4,0,0,0,6,-10,0,0,0,0,74.07000000000001,145.09,0.866,810.0,0.503,242.60000000000002,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,3,30,-4,0,0,0,7,-10,0,0,0,0,69.59,133.83,0.866,810.0,0.548,240.20000000000002,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,4,30,-3,0,0,0,6,-10,0,0,0,0,71.61,122.31,0.866,810.0,0.629,240.9,2.1,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,5,30,-2,0,0,0,6,-9,0,0,0,0,69.39,110.9,0.866,810.0,0.738,239.20000000000002,2.5,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,6,30,-1,0,0,0,6,-9,0,0,0,0,68.06,99.87,0.866,810.0,0.851,238.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,7,30,0,0,0,0,6,-8,0,0,0,0,68.16,89.5,0.866,810.0,0.923,241.3,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,8,30,1,33,706,154,6,-6,49,0,0,49,67.4,80.11,0.866,810.0,0.9390000000000001,248.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,9,30,4,45,864,310,6,-4,86,0,0,86,68.78,72.17,0.866,810.0,0.932,255.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,10,30,5,52,932,428,6,-2,164,37,0,179,65.97,66.23,0.866,810.0,0.93,269.90000000000003,7.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,11,30,6,57,960,494,6,-2,201,65,0,231,64.78,62.88,0.866,800.0,0.9420000000000001,277.5,7.7,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,12,30,6,58,960,501,6,-1,213,225,0,317,67.73,62.550000000000004,0.866,800.0,0.963,281.0,7.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,13,30,6,56,935,447,6,0,182,65,0,209,70.08,65.3,0.866,810.0,0.993,284.3,7.5,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,14,30,5,50,874,338,7,0,142,110,0,179,75.86,70.75,0.866,810.0,1.027,285.6,7.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,15,30,4,38,744,188,6,0,78,43,0,87,81.05,78.33,0.866,810.0,1.035,284.40000000000003,6.4,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,16,30,4,15,382,32,6,-1,15,0,4,15,79.18,87.46000000000001,0.866,810.0,1.016,284.7,5.4,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,17,30,4,0,0,0,6,-1,0,0,0,0,77.44,97.66,0.866,810.0,1.006,282.90000000000003,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,18,30,4,0,0,0,6,-1,0,0,0,0,76.18,108.57000000000001,0.866,810.0,1.02,280.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,19,30,4,0,0,0,6,-1,0,0,0,0,80.62,119.92,0.866,810.0,1.057,280.1,2.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,20,30,3,0,0,0,6,-2,0,0,0,0,79.47,131.43,0.866,810.0,1.103,285.3,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,21,30,3,0,0,0,6,-2,0,0,0,0,83.75,142.78,0.866,810.0,1.1360000000000001,293.7,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,22,30,2,0,0,0,6,-2,0,0,0,0,82.62,153.31,0.866,810.0,1.149,295.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,5,23,30,2,0,0,0,6,-2,0,0,0,0,80.23,161.14000000000001,0.866,810.0,1.147,294.90000000000003,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,0,30,2,0,0,0,4,-3,0,0,0,0,78.67,162.07,0.866,810.0,1.129,282.5,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,1,30,2,0,0,0,4,-3,0,0,0,0,78.19,155.28,0.866,810.0,1.098,268.40000000000003,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,2,30,1,0,0,0,7,-3,0,0,0,0,77.95,145.1,0.866,810.0,1.062,266.90000000000003,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,3,30,1,0,0,0,7,-3,0,0,0,0,77.83,133.85,0.866,810.0,1.037,265.2,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,4,30,1,0,0,0,4,-3,0,0,0,0,77.61,122.33,0.866,810.0,1.032,257.3,2.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,5,30,1,0,0,0,4,-3,0,0,0,0,83.4,110.92,0.866,810.0,1.04,259.40000000000003,2.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,6,30,1,0,0,0,7,-3,0,0,0,0,83.71000000000001,99.88,0.866,810.0,1.045,263.8,2.6,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,7,30,2,0,0,0,6,-3,0,0,0,0,78.89,89.49,0.866,810.0,1.048,263.7,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,8,30,4,36,687,155,7,-1,63,226,0,102,75.01,80.09,0.866,810.0,1.051,263.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,9,30,6,51,845,311,4,0,116,336,0,219,72.01,72.12,0.866,810.0,1.063,257.90000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,10,30,8,60,913,430,4,0,160,374,0,311,66.48,66.15,0.866,810.0,1.09,262.6,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,11,30,9,70,931,496,7,0,127,629,0,415,64.57000000000001,62.77,0.866,810.0,1.123,281.7,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,12,30,10,69,934,502,4,0,136,603,0,416,61.22,62.42,0.866,810.0,1.149,296.40000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,13,30,9,66,910,448,6,1,187,243,0,289,67.07000000000001,65.16,0.866,810.0,1.176,303.8,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,14,30,8,57,849,339,6,1,142,188,0,205,80.69,70.60000000000001,0.866,810.0,1.206,305.40000000000003,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,15,30,5,43,716,189,6,1,76,251,0,127,93.95,78.18,0.866,810.0,1.211,308.8,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,16,30,2,17,351,33,6,0,22,0,4,22,97.37,87.3,0.866,810.0,1.181,307.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,17,30,2,0,0,0,6,-1,0,0,0,0,91.64,97.5,0.866,810.0,1.137,297.3,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,18,30,2,0,0,0,6,-1,0,0,0,0,88.73,108.42,0.866,820.0,1.097,288.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,19,30,2,0,0,0,6,-2,0,0,0,0,85.95,119.77,0.866,820.0,1.061,283.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,20,30,1,0,0,0,7,-2,0,0,0,0,82.9,131.28,0.866,820.0,1.022,283.0,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,21,30,0,0,0,0,7,-3,0,0,0,0,79.85000000000001,142.63,0.866,820.0,0.99,281.5,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,22,30,0,0,0,0,4,-3,0,0,0,0,90.07000000000001,153.15,0.866,820.0,0.968,291.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,6,23,30,0,0,0,0,4,-3,0,0,0,0,93.34,160.99,0.866,820.0,0.937,324.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,
