Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,,,,,,
Measured,724666,DENVER/CENTENNIAL [GOLDEN - NREL],CO,USA,39.742,-105.179,-7,1829,,,,,,,,,,
Year,Month,Day,Hour,Wspd,Tdry,DHI,DNI,GHI,Albedo
2020,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,1,2.2450666666666668,6.849866666666667,0.0,0.0,0.0,0.0
2020,1,1,2,4.404133333333333,7.324066666666667,0.006899483333333325,0.0,0.0,0.0
2020,1,1,3,3.2947499999999996,7.2207,0.0,0.0,0.0,0.0
2020,1,1,4,4.264283333333334,7.813366666666667,0.0,0.0,0.0,0.0
2020,1,1,5,3.5502833333333332,7.91245,0.007146883333333325,0.0,0.0,0.0
2020,1,1,6,2.1694,7.984316666666667,0.0,0.22408288333333332,0.0,0.0
2020,1,1,7,2.1671666666666667,6.56375,9.146109733333333,29.900647666666668,8.831925016666666,0.07609166666666664
2020,1,1,8,4.7357499999999995,9.248833333333334,45.072810000000004,39.65084316666666,52.560505,0.2090466666666666
2020,1,1,9,3.0606999999999998,10.341166666666666,92.05500833333332,488.90226599999994,246.570155,0.22835833333333333
2020,1,1,10,2.9105166666666666,10.084999999999999,139.3793,40.21942189999999,151.15123333333332,0.1902183333333333
2020,1,1,11,3.5327666666666673,7.721916666666666,146.26878,1.4584321499999997,143.37547833333332,0.18080166666666664
2020,1,1,12,2.014583333333333,8.317066666666665,143.90893333333335,7.29792415,144.70025833333332,0.17723833333333325
2020,1,1,13,3.083533333333334,9.4835,142.0408333333333,514.2940914999999,341.25924999999995,0.2077033333333333
2020,1,1,14,2.7479833333333334,10.272166666666667,87.83813666666667,695.355984,298.87690499999997,0.2240683333333333
2020,1,1,15,4.085633333333334,8.560533333333332,39.767941666666665,704.08425,175.30876833333332,0.25029666666666667
2020,1,1,16,4.089583333333334,6.404066666666667,13.479426349999997,64.09770061666667,18.76519578333333,0.08673833333333333
2020,1,1,17,3.4995000000000003,5.132066666666667,0.05699011666666665,0.11898236666666662,0.0,0.0
2020,1,1,18,1.0916333333333332,3.6252666666666666,0.0,0.0744633,0.0,0.0
2020,1,1,19,2.2241,3.6874666666666664,0.01104525,0.040330216666666675,0.0,0.0
2020,1,1,20,6.942133333333334,4.313266666666666,0.0014851,0.0,0.0,0.0
2020,1,1,21,7.056733333333333,4.192883333333333,0.0,0.06372484999999997,0.0,0.0
2020,1,1,22,7.209266666666668,3.812266666666667,0.0,0.0,0.0,0.0
2020,1,1,23,6.3383,3.3863833333333333,0.0,0.052114849999999976,0.0,0.0
2020,1,2,0,8.492983333333333,3.5451,0.0,0.0,0.0,0.0
2020,1,2,1,6.6462166666666675,2.7022000000000004,0.0,0.024879083333333323,0.0,0.0
2020,1,2,2,8.006966666666667,1.9821499999999999,0.0,0.0,0.0,0.0
2020,1,2,3,6.989000000000001,2.08125,0.0,0.04338601666666665,0.0,0.0
2020,1,2,4,2.0085333333333333,1.2876166666666666,0.0,0.09960466666666665,0.0,0.0
2020,1,2,5,1.5368,0.9072999999999999,0.0,0.060757683333333326,0.0,0.0
2020,1,2,6,2.8922833333333333,0.7108333333333333,0.0,0.13574448333333333,0.0,0.0
2020,1,2,7,2.4924833333333334,0.4402499999999999,8.945831383333333,4.266811966666667,8.104653666666668,0.05312333333333333
2020,1,2,8,0.47468333333333335,0.34994999999999993,36.308595,93.58851631666666,56.44754666666667,0.1488883333333333
2020,1,2,9,1.6031,3.7374166666666664,62.36646833333334,864.0263666666667,319.90295000000003,0.23688666666666666
2020,1,2,10,1.24245,5.9201,62.35517166666667,944.1028333333335,431.9734666666667,0.22285499999999997
2020,1,2,11,2.162116666666667,6.463166666666667,62.877806666666665,968.0519333333333,490.32509999999996,0.21910833333333327
2020,1,2,12,2.343316666666667,6.6294,67.89870166666667,962.7629833333335,497.51436666666666,0.22084666666666664
2020,1,2,13,1.9159,6.5221,73.23866333333334,921.8213666666667,445.1090333333333,0.22546499999999994
2020,1,2,14,2.1278833333333336,6.453116666666667,80.210835,805.42074,337.00603,0.23011999999999996
2020,1,2,15,2.9333833333333335,5.13185,44.44013833333334,716.4727666666668,180.60958333333332,0.2572483333333333
2020,1,2,16,1.6318833333333336,3.022333333333333,15.348568266666666,122.90518036666667,26.633224449999997,0.096125
2020,1,2,17,0.89525,1.7753666666666668,0.03459001666666665,0.022783833333333326,0.0,0.0
2020,1,2,18,3.916933333333333,1.831783333333333,0.0,0.018768583333333325,0.0,0.0
2020,1,2,19,1.4376,1.2493166666666666,0.0,0.17581109999999994,0.0,0.0
2020,1,2,20,4.403483333333333,0.74855,0.0,0.0602339333333333,0.0,0.0
2020,1,2,21,4.7078,0.9732833333333334,0.0,0.000261899999999975,0.0,0.0
2020,1,2,22,4.2542,0.61075,0.0,0.09916666666666663,0.0,0.0
2020,1,2,23,3.5515833333333333,0.09984999999999998,0.0,0.025839299999999975,0.0,0.0
2020,1,3,0,2.8883333333333336,-0.11253333333333332,0.0,0.04443331666666665,0.0,0.0
2020,1,3,1,2.461333333333333,-0.5265666666666666,0.0,0.045131399999999974,0.0,0.0
2020,1,3,2,2.8447666666666667,-0.29785,0.0,0.01754621666666665,0.0,0.0
2020,1,3,3,5.0326,0.10101666666666666,0.0,0.0,0.0,0.0
2020,1,3,4,5.660749999999998,0.16286666666666666,0.0,0.001484,0.0,0.0
2020,1,3,5,4.850133333333333,0.14513333333333334,0.0,0.0,0.0,0.0
2020,1,3,6,4.906133333333333,0.27618333333333334,0.0,0.0,0.0,0.0
2020,1,3,7,3.3675,0.48878333333333335,10.355962083333333,205.8369192,21.59931035,0.18674666666666662
